ID;id_inspection;id_question;id_answer;SCORE
50219;4030;51;174;27
50220;4030;52;176;7
50221;4030;53;181;36
50222;4030;54;185;28
50223;4030;55;187;6
50224;4030;56;192;9
50225;4031;43;145;32
50226;4031;44;149;32
50227;4031;45;153;36
50228;4031;46;157;32
50229;4031;47;161;32
50230;4031;48;163;32
50231;4031;49;167;24
50232;4031;50;170;21
50233;4031;51;175;36
50234;4031;52;176;7
50235;4031;53;181;36
50236;4031;54;185;28
50237;4031;55;189;12
50238;4031;56;193;12
50239;4032;43;145;32
50240;4032;44;149;32
50241;4032;45;153;36
50242;4032;46;157;32
50243;4032;47;161;32
50244;4032;48;163;32
50245;4032;49;167;24
50246;4032;50;170;21
50247;4032;51;175;36
50248;4032;52;176;7
50249;4032;53;181;36
50250;4032;54;185;28
50251;4032;55;189;12
50252;4032;56;193;12
50253;4033;43;145;32
50254;4033;44;148;24
50255;4033;45;152;27
50256;4033;46;157;32
50257;4033;47;161;32
50258;4033;48;163;32
50259;4033;49;164;6
50260;4033;50;169;14
50261;4033;51;175;36
50262;4033;52;176;7
50263;4033;53;181;36
50264;4033;54;185;28
50265;4033;55;189;12
50266;4033;56;192;9
50267;4034;43;145;32
50268;4034;44;148;24
50269;4034;45;153;36
50270;4034;46;156;24
50271;4034;47;161;32
50272;4034;48;163;32
50273;4034;49;164;6
50274;4034;50;171;28
50275;4034;51;175;36
50276;4034;52;176;7
50277;4034;53;181;36
50278;4034;54;185;28
50279;4034;55;189;12
50280;4034;56;193;12
50281;4035;43;145;32
50282;4035;44;147;16
50283;4035;45;152;27
50284;4035;46;155;16
50285;4035;47;158;8
50286;4035;48;163;32
50287;4035;49;164;6
50288;4035;50;169;14
50289;4035;51;175;36
50290;4035;52;176;7
50291;4035;53;181;36
50292;4035;54;185;28
50293;4035;55;189;12
50294;4035;56;193;12
50295;4036;43;145;32
50296;4036;44;148;24
50297;4036;45;150;9
50298;4036;46;156;24
50299;4036;47;160;24
50300;4036;48;163;32
50301;4036;49;167;24
50302;4036;50;170;21
50303;4036;51;175;36
50304;4036;52;176;7
50305;4036;53;181;36
50306;4036;54;185;28
50307;4036;55;189;12
50308;4036;56;193;12
50309;4037;43;145;32
50310;4037;44;148;24
50311;4037;45;152;27
50312;4037;46;157;32
50313;4037;47;161;32
50314;4037;48;163;32
50315;4037;49;167;24
50316;4037;50;168;7
50317;4037;51;175;36
50318;4037;52;176;7
50319;4037;53;181;36
50320;4037;54;184;21
50321;4037;55;188;9
50322;4037;56;193;12
50323;4038;43;145;32
50324;4038;44;149;32
50325;4038;45;153;36
50326;4038;46;157;32
50327;4038;47;161;32
50328;4038;48;163;32
50329;4038;49;167;24
50330;4038;50;170;21
50331;4038;51;175;36
50332;4038;52;176;7
50333;4038;53;181;36
50334;4038;54;185;28
50335;4038;55;189;12
50336;4038;56;193;12
50337;4039;43;145;32
50338;4039;44;149;32
50339;4039;45;153;36
50340;4039;46;157;32
50341;4039;47;161;32
50342;4039;48;163;32
50343;4039;49;167;24
50344;4039;50;170;21
50345;4039;51;175;36
50346;4039;52;176;7
50347;4039;53;181;36
50348;4039;54;185;28
50349;4039;55;189;12
50350;4039;56;193;12
50351;4040;43;144;24
50352;4040;44;149;32
50353;4040;45;150;9
50354;4040;46;154;8
50355;4040;47;161;32
50356;4040;48;163;32
50357;4040;49;164;6
50358;4040;50;171;28
50359;4040;51;175;36
50360;4040;52;176;7
50361;4040;53;181;36
50362;4040;54;185;28
50363;4040;55;189;12
50364;4040;56;192;9
50365;4041;43;145;32
50366;4041;44;148;24
50367;4041;45;150;9
50368;4041;46;157;32
50369;4041;47;161;32
50370;4041;48;163;32
50371;4041;49;166;18
50372;4041;50;170;21
50373;4041;51;175;36
50374;4041;52;176;7
50375;4041;53;181;36
50376;4041;54;185;28
50377;4041;55;189;12
50378;4041;56;193;12
50379;4042;43;145;32
50380;4042;44;148;24
50381;4042;45;153;36
50382;4042;46;157;32
50383;4042;47;161;32
50384;4042;48;163;32
50385;4042;49;164;6
50386;4042;50;171;28
50387;4042;51;175;36
50388;4042;52;176;7
50389;4042;53;180;27
50390;4042;54;185;28
50391;4042;55;189;12
50392;4042;56;193;12
50393;4043;43;145;32
50394;4043;44;149;32
50395;4043;45;152;27
50396;4043;46;157;32
50397;4043;47;161;32
50398;4043;48;163;32
50399;4043;49;167;24
50400;4043;50;170;21
50401;4043;51;175;36
50402;4043;52;176;7
50403;4043;53;181;36
50404;4043;54;185;28
50405;4043;55;189;12
50406;4043;56;193;12
50407;4044;43;145;32
50408;4044;44;147;16
50409;4044;45;152;27
50410;4044;46;156;24
50411;4044;47;158;8
50412;4044;48;163;32
50413;4044;49;164;6
50414;4044;50;169;14
50415;4044;51;173;18
50416;4044;52;176;7
50417;4044;53;181;36
50418;4044;54;185;28
50419;4044;55;189;12
50420;4044;56;193;12
50421;4045;43;145;32
50422;4045;44;148;24
50423;4045;45;153;36
50424;4045;46;156;24
50425;4045;47;160;24
50426;4045;48;163;32
50427;4045;49;166;18
50428;4045;50;171;28
50429;4045;51;174;27
50430;4045;52;176;7
50431;4045;53;181;36
50432;4045;54;185;28
50433;4045;55;189;12
50434;4045;56;193;12
50435;4046;43;145;32
50436;4046;44;147;16
50437;4046;45;152;27
50438;4046;46;157;32
50439;4046;47;158;8
50440;4046;48;163;32
50441;4046;49;167;24
50442;4046;50;169;14
50443;4046;51;173;18
50444;4046;52;176;7
50445;4046;53;181;36
50446;4046;54;185;28
50447;4046;55;189;12
50448;4046;56;193;12
50449;4047;43;145;32
50450;4047;44;149;32
50451;4047;45;152;27
50452;4047;46;157;32
50453;4047;47;161;32
50454;4047;48;163;32
50455;4047;49;164;6
50456;4047;50;171;28
50457;4047;51;175;36
50458;4047;52;176;7
50459;4047;53;181;36
50460;4047;54;185;28
50461;4047;55;189;12
50462;4047;56;193;12
50463;4048;43;145;32
50464;4048;44;148;24
50465;4048;45;150;9
50466;4048;46;157;32
50467;4048;47;161;32
50468;4048;48;163;32
50469;4048;49;167;24
50470;4048;50;170;21
50471;4048;51;175;36
50472;4048;52;176;7
50473;4048;53;181;36
50474;4048;54;185;28
50475;4048;55;189;12
50476;4048;56;193;12
50477;4049;43;145;32
50478;4049;44;147;16
50479;4049;45;152;27
50480;4049;46;157;32
50481;4049;47;158;8
50482;4049;48;163;32
50483;4049;49;164;6
50484;4049;50;169;14
50485;4049;51;175;36
50486;4049;52;176;7
50487;4049;53;181;36
50488;4049;54;185;28
50489;4049;55;189;12
50490;4049;56;193;12
50491;4050;43;144;24
50492;4050;44;149;32
50493;4050;45;153;36
50494;4050;46;157;32
50495;4050;47;159;16
50496;4050;48;163;32
50497;4050;49;164;6
50498;4050;50;171;28
50499;4050;51;175;36
50500;4050;52;177;28
50501;4050;53;181;36
50502;4050;54;183;14
50503;4050;55;189;12
50504;4050;56;193;12
50505;4051;43;145;32
50506;4051;44;149;32
50507;4051;45;153;36
50508;4051;46;156;24
50509;4051;47;160;24
50510;4051;48;163;32
50511;4051;49;166;18
50512;4051;50;171;28
50513;4051;51;175;36
50514;4051;52;176;7
50515;4051;53;181;36
50516;4051;54;184;21
50517;4051;55;189;12
50518;4051;56;193;12
50519;4052;43;145;32
50520;4052;44;149;32
50521;4052;45;152;27
50522;4052;46;156;24
50523;4052;47;158;8
50524;4052;48;163;32
50525;4052;49;167;24
50526;4052;50;170;21
50527;4052;51;175;36
50528;4052;52;177;28
50529;4052;53;181;36
50530;4052;54;185;28
50531;4052;55;186;3
50532;4052;56;190;3
50533;4053;43;145;32
50534;4053;44;148;24
50535;4053;45;151;18
50536;4053;46;155;16
50537;4053;47;160;24
50538;4053;48;163;32
50539;4053;49;166;18
50540;4053;50;171;28
50541;4053;51;172;9
50542;4053;52;177;28
50543;4053;53;181;36
50544;4053;54;185;28
50545;4053;55;189;12
50546;4053;56;193;12
50547;4054;43;145;32
50548;4054;44;148;24
50549;4054;45;151;18
50550;4054;46;157;32
50551;4054;47;158;8
50552;4054;48;162;8
50553;4054;49;166;18
50554;4054;50;171;28
50555;4054;51;175;36
50556;4054;52;176;7
50557;4054;53;181;36
50558;4054;54;184;21
50559;4054;55;189;12
50560;4054;56;193;12
50561;4055;43;145;32
50562;4055;44;149;32
50563;4055;45;152;27
50564;4055;46;157;32
50565;4055;47;161;32
50566;4055;48;163;32
50567;4055;49;164;6
50568;4055;50;171;28
50569;4055;51;174;27
50570;4055;52;177;28
50571;4055;53;181;36
50572;4055;54;183;14
50573;4055;55;188;9
50574;4055;56;190;3
50575;4056;43;145;32
50576;4056;44;149;32
50577;4056;45;151;18
50578;4056;46;156;24
50579;4056;47;158;8
50580;4056;48;163;32
50581;4056;49;164;6
50582;4056;50;169;14
50583;4056;51;175;36
50584;4056;52;176;7
50585;4056;53;181;36
50586;4056;54;185;28
50587;4056;55;186;3
50588;4056;56;190;3
50589;4057;43;145;32
50590;4057;44;147;16
50591;4057;45;151;18
50592;4057;46;154;8
50593;4057;47;158;8
50594;4057;48;163;32
50595;4057;49;164;6
50596;4057;50;171;28
50597;4057;51;173;18
50598;4057;52;176;7
50599;4057;53;181;36
50600;4057;54;185;28
50601;4057;55;189;12
50602;4057;56;190;3
50603;4058;43;145;32
50604;4058;44;149;32
50605;4058;45;153;36
50606;4058;46;157;32
50607;4058;47;161;32
50608;4058;48;163;32
50609;4058;49;167;24
50610;4058;50;170;21
50611;4058;51;175;36
50612;4058;52;176;7
50613;4058;53;181;36
50614;4058;54;185;28
50615;4058;55;189;12
50616;4058;56;193;12
50617;4059;43;145;32
50618;4059;44;148;24
50619;4059;45;150;9
50620;4059;46;157;32
50621;4059;47;160;24
50622;4059;48;163;32
50623;4059;49;167;24
50624;4059;50;170;21
50625;4059;51;175;36
50626;4059;52;176;7
50627;4059;53;181;36
50628;4059;54;185;28
50629;4059;55;189;12
50630;4059;56;193;12
50631;4060;43;145;32
50632;4060;44;147;16
50633;4060;45;152;27
50634;4060;46;157;32
50635;4060;47;158;8
50636;4060;48;163;32
50637;4060;49;164;6
50638;4060;50;169;14
50639;4060;51;175;36
50640;4060;52;176;7
50641;4060;53;181;36
50642;4060;54;185;28
50643;4060;55;189;12
50644;4060;56;193;12
50645;4061;43;145;32
50646;4061;44;149;32
50647;4061;45;152;27
50648;4061;46;157;32
50649;4061;47;161;32
50650;4061;48;163;32
50651;4061;49;164;6
50652;4061;50;171;28
50653;4061;51;175;36
50654;4061;52;176;7
50655;4061;53;180;27
50656;4061;54;185;28
50657;4061;55;189;12
50658;4061;56;193;12
50659;4062;43;145;32
50660;4062;44;149;32
50661;4062;45;151;18
50662;4062;46;157;32
50663;4062;47;161;32
50664;4062;48;162;8
50665;4062;49;167;24
50666;4062;50;171;28
50667;4062;51;175;36
50668;4062;52;176;7
50669;4062;53;181;36
50670;4062;54;185;28
50671;4062;55;189;12
50672;4062;56;193;12
50673;4063;43;145;32
50674;4063;44;149;32
50675;4063;45;153;36
50676;4063;46;155;16
50677;4063;47;161;32
50678;4063;48;163;32
50679;4063;49;167;24
50680;4063;50;171;28
50681;4063;51;175;36
50682;4063;52;177;28
50683;4063;53;181;36
50684;4063;54;185;28
50685;4063;55;186;3
50686;4063;56;193;12
50687;4064;43;145;32
50688;4064;44;149;32
50689;4064;45;153;36
50690;4064;46;157;32
50691;4064;47;161;32
50692;4064;48;163;32
50693;4064;49;167;24
50694;4064;50;170;21
50695;4064;51;175;36
50696;4064;52;176;7
50697;4064;53;181;36
50698;4064;54;185;28
50699;4064;55;189;12
50700;4064;56;193;12
50701;4065;43;145;32
50702;4065;44;149;32
50703;4065;45;152;27
50704;4065;46;157;32
50705;4065;47;161;32
50706;4065;48;163;32
50707;4065;49;167;24
50708;4065;50;170;21
50709;4065;51;175;36
50710;4065;52;177;28
50711;4065;53;181;36
50712;4065;54;184;21
50713;4065;55;189;12
50714;4065;56;193;12
50715;4066;43;145;32
50716;4066;44;149;32
50717;4066;45;153;36
50718;4066;46;157;32
50719;4066;47;161;32
50720;4066;48;163;32
50721;4066;49;167;24
50722;4066;50;170;21
50723;4066;51;175;36
50724;4066;52;176;7
50725;4066;53;181;36
50726;4066;54;185;28
50727;4066;55;189;12
50728;4066;56;193;12
50729;4067;43;145;32
50730;4067;44;149;32
50731;4067;45;152;27
50732;4067;46;156;24
50733;4067;47;161;32
50734;4067;48;163;32
50735;4067;49;167;24
50736;4067;50;170;21
50737;4067;51;175;36
50738;4067;52;177;28
50739;4067;53;181;36
50740;4067;54;184;21
50741;4067;55;189;12
50742;4067;56;193;12
50743;4068;43;145;32
50744;4068;44;148;24
50745;4068;45;152;27
50746;4068;46;154;8
50747;4068;47;160;24
50748;4068;48;163;32
50749;4068;49;166;18
50750;4068;50;171;28
50751;4068;51;175;36
50752;4068;52;176;7
50753;4068;53;181;36
50754;4068;54;185;28
50755;4068;55;189;12
50756;4068;56;193;12
50757;4069;43;145;32
50758;4069;44;149;32
50759;4069;45;153;36
50760;4069;46;157;32
50761;4069;47;161;32
50762;4069;48;163;32
50763;4069;49;167;24
50764;4069;50;170;21
50765;4069;51;175;36
50766;4069;52;176;7
50767;4069;53;181;36
50768;4069;54;185;28
50769;4069;55;189;12
50770;4069;56;193;12
50771;4070;43;145;32
50772;4070;44;148;24
50773;4070;45;153;36
50774;4070;46;156;24
50775;4070;47;158;8
50776;4070;48;163;32
50777;4070;49;164;6
50778;4070;50;171;28
50779;4070;51;175;36
50780;4070;52;176;7
50781;4070;53;181;36
50782;4070;54;185;28
50783;4070;55;189;12
50784;4070;56;193;12
50785;4071;43;145;32
50786;4071;44;147;16
50787;4071;45;152;27
50788;4071;46;156;24
50789;4071;47;160;24
50790;4071;48;162;8
50791;4071;49;166;18
50792;4071;50;169;14
50793;4071;51;174;27
50794;4071;52;176;7
50795;4071;53;181;36
50796;4071;54;185;28
50797;4071;55;189;12
50798;4071;56;190;3
50799;4072;43;145;32
50800;4072;44;149;32
50801;4072;45;152;27
50802;4072;46;156;24
50803;4072;47;161;32
50804;4072;48;163;32
50805;4072;49;167;24
50806;4072;50;170;21
50807;4072;51;175;36
50808;4072;52;177;28
50809;4072;53;181;36
50810;4072;54;184;21
50811;4072;55;189;12
50812;4072;56;193;12
50813;4073;43;145;32
50814;4073;44;149;32
50815;4073;45;152;27
50816;4073;46;157;32
50817;4073;47;161;32
50818;4073;48;163;32
50819;4073;49;167;24
50820;4073;50;171;28
50821;4073;51;175;36
50822;4073;52;177;28
50823;4073;53;181;36
50824;4073;54;185;28
50825;4073;55;186;3
50826;4073;56;193;12
50827;4074;43;145;32
50828;4074;44;149;32
50829;4074;45;152;27
50830;4074;46;157;32
50831;4074;47;161;32
50832;4074;48;163;32
50833;4074;49;167;24
50834;4074;50;170;21
50835;4074;51;175;36
50836;4074;52;177;28
50837;4074;53;181;36
50838;4074;54;184;21
50839;4074;55;189;12
50840;4074;56;193;12
50841;4075;43;145;32
50842;4075;44;149;32
50843;4075;45;152;27
50844;4075;46;157;32
50845;4075;47;161;32
50846;4075;48;163;32
50847;4075;49;167;24
50848;4075;50;170;21
50849;4075;51;175;36
50850;4075;52;176;7
50851;4075;53;181;36
50852;4075;54;185;28
50853;4075;55;189;12
50854;4075;56;193;12
50855;4076;43;145;32
50856;4076;44;149;32
50857;4076;45;153;36
50858;4076;46;157;32
50859;4076;47;161;32
50860;4076;48;163;32
50861;4076;49;167;24
50862;4076;50;170;21
50863;4076;51;175;36
50864;4076;52;177;28
50865;4076;53;181;36
50866;4076;54;184;21
50867;4076;55;189;12
50868;4076;56;193;12
50869;4077;43;145;32
50870;4077;44;148;24
50871;4077;45;152;27
50872;4077;46;156;24
50873;4077;47;161;32
50874;4077;48;162;8
50875;4077;49;167;24
50876;4077;50;170;21
50877;4077;51;175;36
50878;4077;52;176;7
50879;4077;53;181;36
50880;4077;54;185;28
50881;4077;55;186;3
50882;4077;56;193;12
50883;4078;43;145;32
50884;4078;44;149;32
50885;4078;45;153;36
50886;4078;46;157;32
50887;4078;47;161;32
50888;4078;48;163;32
50889;4078;49;167;24
50890;4078;50;170;21
50891;4078;51;175;36
50892;4078;52;176;7
50893;4078;53;181;36
50894;4078;54;185;28
50895;4078;55;189;12
50896;4078;56;193;12
50897;4079;43;145;32
50898;4079;44;149;32
50899;4079;45;152;27
50900;4079;46;157;32
50901;4079;47;160;24
50902;4079;48;163;32
50903;4079;49;166;18
50904;4079;50;171;28
50905;4079;51;175;36
50906;4079;52;176;7
50907;4079;53;180;27
50908;4079;54;184;21
50909;4079;55;189;12
50910;4079;56;193;12
50911;4080;43;145;32
50912;4080;44;149;32
50913;4080;45;153;36
50914;4080;46;157;32
50915;4080;47;161;32
50916;4080;48;163;32
50917;4080;49;164;6
50918;4080;50;171;28
50919;4080;51;175;36
50920;4080;52;177;28
50921;4080;53;181;36
50922;4080;54;183;14
50923;4080;55;186;3
50924;4080;56;193;12
50925;4081;43;145;32
50926;4081;44;149;32
50927;4081;45;152;27
50928;4081;46;157;32
50929;4081;47;161;32
50930;4081;48;163;32
50931;4081;49;165;12
50932;4081;50;170;21
50933;4081;51;175;36
50934;4081;52;177;28
50935;4081;53;181;36
50936;4081;54;185;28
50937;4081;55;189;12
50938;4081;56;193;12
50939;4082;43;145;32
50940;4082;44;149;32
50941;4082;45;152;27
50942;4082;46;157;32
50943;4082;47;161;32
50944;4082;48;163;32
50945;4082;49;164;6
50946;4082;50;171;28
50947;4082;51;175;36
50948;4082;52;177;28
50949;4082;53;181;36
50950;4082;54;184;21
50951;4082;55;189;12
50952;4082;56;193;12
50953;4083;43;145;32
50954;4083;44;149;32
50955;4083;45;152;27
50956;4083;46;156;24
50957;4083;47;161;32
50958;4083;48;163;32
50959;4083;49;167;24
50960;4083;50;170;21
50961;4083;51;175;36
50962;4083;52;177;28
50963;4083;53;181;36
50964;4083;54;184;21
50965;4083;55;189;12
50966;4083;56;193;12
50967;4084;43;145;32
50968;4084;44;148;24
50969;4084;45;152;27
50970;4084;46;156;24
50971;4084;47;160;24
50972;4084;48;162;8
50973;4084;49;164;6
50974;4084;50;170;21
50975;4084;51;175;36
50976;4084;52;177;28
50977;4084;53;181;36
50978;4084;54;182;7
50979;4084;55;189;12
50980;4084;56;193;12
50981;4085;43;145;32
50982;4085;44;149;32
50983;4085;45;153;36
50984;4085;46;156;24
50985;4085;47;161;32
50986;4085;48;163;32
50987;4085;49;164;6
50988;4085;50;171;28
50989;4085;51;175;36
50990;4085;52;176;7
50991;4085;53;181;36
50992;4085;54;185;28
50993;4085;55;189;12
50994;4085;56;193;12
50995;4086;43;145;32
50996;4086;44;149;32
50997;4086;45;152;27
50998;4086;46;156;24
50999;4086;47;161;32
51000;4086;48;163;32
51001;4086;49;165;12
51002;4086;50;170;21
51003;4086;51;175;36
51004;4086;52;177;28
51005;4086;53;180;27
51006;4086;54;184;21
51007;4086;55;189;12
51008;4086;56;193;12
51009;4087;43;145;32
51010;4087;44;148;24
51011;4087;45;152;27
51012;4087;46;155;16
51013;4087;47;161;32
51014;4087;48;163;32
51015;4087;49;164;6
51016;4087;50;170;21
51017;4087;51;175;36
51018;4087;52;176;7
51019;4087;53;181;36
51020;4087;54;183;14
51021;4087;55;189;12
51022;4087;56;193;12
51023;4088;43;145;32
51024;4088;44;149;32
51025;4088;45;152;27
51026;4088;46;154;8
51027;4088;47;161;32
51028;4088;48;163;32
51029;4088;49;166;18
51030;4088;50;171;28
51031;4088;51;175;36
51032;4088;52;177;28
51033;4088;53;180;27
51034;4088;54;184;21
51035;4088;55;189;12
51036;4088;56;193;12
51037;4089;43;145;32
51038;4089;44;148;24
51039;4089;45;152;27
51040;4089;46;156;24
51041;4089;47;161;32
51042;4089;48;163;32
51043;4089;49;167;24
51044;4089;50;171;28
51045;4089;51;175;36
51046;4089;52;176;7
51047;4089;53;181;36
51048;4089;54;183;14
51049;4089;55;189;12
51050;4089;56;193;12
51051;4090;43;145;32
51052;4090;44;149;32
51053;4090;45;153;36
51054;4090;46;156;24
51055;4090;47;161;32
51056;4090;48;163;32
51057;4090;49;164;6
51058;4090;50;171;28
51059;4090;51;175;36
51060;4090;52;176;7
51061;4090;53;181;36
51062;4090;54;185;28
51063;4090;55;189;12
51064;4090;56;193;12
51065;4091;43;145;32
51066;4091;44;149;32
51067;4091;45;152;27
51068;4091;46;154;8
51069;4091;47;161;32
51070;4091;48;163;32
51071;4091;49;167;24
51072;4091;50;171;28
51073;4091;51;175;36
51074;4091;52;177;28
51075;4091;53;180;27
51076;4091;54;185;28
51077;4091;55;189;12
51078;4091;56;193;12
51079;4092;43;145;32
51080;4092;44;148;24
51081;4092;45;151;18
51082;4092;46;156;24
51083;4092;47;161;32
51084;4092;48;162;8
51085;4092;49;167;24
51086;4092;50;170;21
51087;4092;51;175;36
51088;4092;52;176;7
51089;4092;53;181;36
51090;4092;54;185;28
51091;4092;55;186;3
51092;4092;56;193;12
51093;4093;43;145;32
51094;4093;44;149;32
51095;4093;45;152;27
51096;4093;46;154;8
51097;4093;47;161;32
51098;4093;48;163;32
51099;4093;49;167;24
51100;4093;50;171;28
51101;4093;51;175;36
51102;4093;52;176;7
51103;4093;53;181;36
51104;4093;54;184;21
51105;4093;55;189;12
51106;4093;56;193;12
51107;4094;43;145;32
51108;4094;44;148;24
51109;4094;45;151;18
51110;4094;46;155;16
51111;4094;47;159;16
51112;4094;48;162;8
51113;4094;49;167;24
51114;4094;50;169;14
51115;4094;51;174;27
51116;4094;52;176;7
51117;4094;53;180;27
51118;4094;54;184;21
51119;4094;55;186;3
51120;4094;56;193;12
51121;4095;43;145;32
51122;4095;44;148;24
51123;4095;45;152;27
51124;4095;46;156;24
51125;4095;47;160;24
51126;4095;48;162;8
51127;4095;49;167;24
51128;4095;50;169;14
51129;4095;51;175;36
51130;4095;52;176;7
51131;4095;53;181;36
51132;4095;54;185;28
51133;4095;55;186;3
51134;4095;56;193;12
51135;4096;43;145;32
51136;4096;44;149;32
51137;4096;45;152;27
51138;4096;46;157;32
51139;4096;47;161;32
51140;4096;48;163;32
51141;4096;49;167;24
51142;4096;50;171;28
51143;4096;51;175;36
51144;4096;52;176;7
51145;4096;53;181;36
51146;4096;54;184;21
51147;4096;55;189;12
51148;4096;56;193;12
51149;4097;43;145;32
51150;4097;44;148;24
51151;4097;45;152;27
51152;4097;46;156;24
51153;4097;47;160;24
51154;4097;48;162;8
51155;4097;49;167;24
51156;4097;50;170;21
51157;4097;51;175;36
51158;4097;52;176;7
51159;4097;53;181;36
51160;4097;54;184;21
51161;4097;55;186;3
51162;4097;56;193;12
51163;4098;43;145;32
51164;4098;44;149;32
51165;4098;45;153;36
51166;4098;46;157;32
51167;4098;47;160;24
51168;4098;48;163;32
51169;4098;49;166;18
51170;4098;50;171;28
51171;4098;51;175;36
51172;4098;52;177;28
51173;4098;53;181;36
51174;4098;54;185;28
51175;4098;55;189;12
51176;4098;56;193;12
51177;4099;43;145;32
51178;4099;44;148;24
51179;4099;45;152;27
51180;4099;46;157;32
51181;4099;47;161;32
51182;4099;48;162;8
51183;4099;49;167;24
51184;4099;50;170;21
51185;4099;51;175;36
51186;4099;52;176;7
51187;4099;53;181;36
51188;4099;54;185;28
51189;4099;55;186;3
51190;4099;56;193;12
51191;4100;43;145;32
51192;4100;44;148;24
51193;4100;45;152;27
51194;4100;46;156;24
51195;4100;47;161;32
51196;4100;48;163;32
51197;4100;49;167;24
51198;4100;50;170;21
51199;4100;51;175;36
51200;4100;52;176;7
51201;4100;53;181;36
51202;4100;54;184;21
51203;4100;55;186;3
51204;4100;56;192;9
51205;4101;43;145;32
51206;4101;44;149;32
51207;4101;45;153;36
51208;4101;46;154;8
51209;4101;47;161;32
51210;4101;48;163;32
51211;4101;49;167;24
51212;4101;50;170;21
51213;4101;51;175;36
51214;4101;52;177;28
51215;4101;53;181;36
51216;4101;54;185;28
51217;4101;55;189;12
51218;4101;56;193;12
51219;4102;43;145;32
51220;4102;44;149;32
51221;4102;45;152;27
51222;4102;46;157;32
51223;4102;47;161;32
51224;4102;48;163;32
51225;4102;49;167;24
51226;4102;50;170;21
51227;4102;51;175;36
51228;4102;52;177;28
51229;4102;53;181;36
51230;4102;54;185;28
51231;4102;55;186;3
51232;4102;56;193;12
51233;4103;43;145;32
51234;4103;44;148;24
51235;4103;45;152;27
51236;4103;46;156;24
51237;4103;47;160;24
51238;4103;48;163;32
51239;4103;49;167;24
51240;4103;50;170;21
51241;4103;51;175;36
51242;4103;52;176;7
51243;4103;53;181;36
51244;4103;54;184;21
51245;4103;55;186;3
51246;4103;56;193;12
51247;4104;43;145;32
51248;4104;44;149;32
51249;4104;45;153;36
51250;4104;46;157;32
51251;4104;47;158;8
51252;4104;48;163;32
51253;4104;49;164;6
51254;4104;50;171;28
51255;4104;51;175;36
51256;4104;52;177;28
51257;4104;53;181;36
51258;4104;54;184;21
51259;4104;55;189;12
51260;4104;56;193;12
51261;4105;43;145;32
51262;4105;44;149;32
51263;4105;45;153;36
51264;4105;46;157;32
51265;4105;47;161;32
51266;4105;48;163;32
51267;4105;49;164;6
51268;4105;50;171;28
51269;4105;51;175;36
51270;4105;52;176;7
51271;4105;53;180;27
51272;4105;54;185;28
51273;4105;55;189;12
51274;4105;56;193;12
51275;4106;43;145;32
51276;4106;44;149;32
51277;4106;45;153;36
51278;4106;46;157;32
51279;4106;47;158;8
51280;4106;48;163;32
51281;4106;49;167;24
51282;4106;50;171;28
51283;4106;51;175;36
51284;4106;52;177;28
51285;4106;53;181;36
51286;4106;54;185;28
51287;4106;55;189;12
51288;4106;56;193;12
51289;4107;43;145;32
51290;4107;44;148;24
51291;4107;45;153;36
51292;4107;46;156;24
51293;4107;47;161;32
51294;4107;48;163;32
51295;4107;49;167;24
51296;4107;50;170;21
51297;4107;51;175;36
51298;4107;52;176;7
51299;4107;53;181;36
51300;4107;54;184;21
51301;4107;55;186;3
51302;4107;56;193;12
51303;4108;43;145;32
51304;4108;44;149;32
51305;4108;45;152;27
51306;4108;46;157;32
51307;4108;47;158;8
51308;4108;48;163;32
51309;4108;49;166;18
51310;4108;50;171;28
51311;4108;51;175;36
51312;4108;52;177;28
51313;4108;53;181;36
51314;4108;54;185;28
51315;4108;55;189;12
51316;4108;56;193;12
51317;4109;43;145;32
51318;4109;44;149;32
51319;4109;45;153;36
51320;4109;46;156;24
51321;4109;47;161;32
51322;4109;48;163;32
51323;4109;49;167;24
51324;4109;50;171;28
51325;4109;51;175;36
51326;4109;52;177;28
51327;4109;53;181;36
51328;4109;54;185;28
51329;4109;55;189;12
51330;4109;56;193;12
51331;4110;43;145;32
51332;4110;44;149;32
51333;4110;45;153;36
51334;4110;46;157;32
51335;4110;47;160;24
51336;4110;48;163;32
51337;4110;49;164;6
51338;4110;50;171;28
51339;4110;51;175;36
51340;4110;52;176;7
51341;4110;53;180;27
51342;4110;54;185;28
51343;4110;55;189;12
51344;4110;56;193;12
51345;4111;43;145;32
51346;4111;44;148;24
51347;4111;45;152;27
51348;4111;46;156;24
51349;4111;47;161;32
51350;4111;48;163;32
51351;4111;49;167;24
51352;4111;50;170;21
51353;4111;51;174;27
51354;4111;52;176;7
51355;4111;53;181;36
51356;4111;54;184;21
51357;4111;55;186;3
51358;4111;56;193;12
51359;4112;43;145;32
51360;4112;44;149;32
51361;4112;45;153;36
51362;4112;46;157;32
51363;4112;47;160;24
51364;4112;48;163;32
51365;4112;49;164;6
51366;4112;50;171;28
51367;4112;51;175;36
51368;4112;52;176;7
51369;4112;53;180;27
51370;4112;54;185;28
51371;4112;55;189;12
51372;4112;56;193;12
51373;4113;43;145;32
51374;4113;44;149;32
51375;4113;45;152;27
51376;4113;46;157;32
51377;4113;47;161;32
51378;4113;48;163;32
51379;4113;49;167;24
51380;4113;50;171;28
51381;4113;51;175;36
51382;4113;52;177;28
